name	description	sourcemtoverride	samplemtoverride	body_habitat	body_product	body_site	sample_type	collection_timestamp	country	region	elevation	env_biome	env_feature	env_matter	family	host_common_name	host_subject_id	house	latitude	life_stage	longitude	move_time	moved	notes	number_children	number_residents_human	percent_adult_residents	percent_male	pet_farm_animal	sex	source	role	subject	surface	title
ERS454096.ERR503970	Sample 2192.H06b.Bedroom.Floor.3220.lane2.NoIndex.L002						Bedroom floor swab	3/24/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	6			H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		House		House_06b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS453101.ERR502975	Sample 2192.H06b.Bedroom.Floor.3244.lane2.NoIndex.L002						Bedroom floor swab	3/26/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	6			H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		House		House_06b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS454205.ERR504079	Sample 2192.H06b.Bedroom.Floor.3268.lane2.NoIndex.L002						Bedroom floor swab	3/28/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	6			H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		House		House_06b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS453437.ERR503311	Sample 2192.H06b.Bedroom.Floor.3292.lane5.NoIndex.L005						Bedroom floor swab	3/31/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	6			H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		House		House_06b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS454103.ERR503977	Sample 2192.H06b.Bedroom.Floor.3316.lane5.NoIndex.L005						Bedroom floor swab	4/2/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	6			H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		House		House_06b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS453932.ERR503806	Sample 2192.H06b.Bedroom.Floor.3340.lane5.NoIndex.L005						Bedroom floor swab	4/4/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	6			H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		House		House_06b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS454135.ERR504009	Sample 2192.H06b.Bedroom.Floor.3364.lane5.NoIndex.L005						Bedroom floor swab	4/6/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	6			H06b	41.88		-87.63	After	TRUE	Bag metadata missing. Assuming 9:45pm, no cleaning.	1	3	0.7	0.33	none		House		House_06b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS453621.ERR503495	Sample 2192.H06b.Foot.3056.lane5.NoIndex.L005			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/7/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.1	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.1		Gilbert_house_forensics_BE
ERS454654.ERR504528	Sample 2192.H06b.Foot.3059.lane5.NoIndex.L005			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/7/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.2	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.2		Gilbert_house_forensics_BE
ERS453709.ERR503583	Sample 2192.H06b.Foot.3062.lane5.NoIndex.L005			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/7/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.3	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.3		Gilbert_house_forensics_BE
ERS453319.ERR503193	Sample 2192.H06b.Foot.3080.lane5.NoIndex.L005			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/9/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.1	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.1		Gilbert_house_forensics_BE
ERS454184.ERR504058	Sample 2192.H06b.Foot.3083.lane5.NoIndex.L005			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/9/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.2	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.2		Gilbert_house_forensics_BE
ERS454697.ERR504571	Sample 2192.H06b.Foot.3086.lane5.NoIndex.L005			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/9/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.3	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.3		Gilbert_house_forensics_BE
ERS454189.ERR504063	Sample 2192.H06b.Foot.3104.lane5.NoIndex.L005			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/12/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.1	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.1		Gilbert_house_forensics_BE
ERS454187.ERR504061	Sample 2192.H06b.Foot.3107.lane5.NoIndex.L005			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/12/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.2	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.2		Gilbert_house_forensics_BE
ERS454555.ERR504429	Sample 2192.H06b.Foot.3110.lane5.NoIndex.L005			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/12/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.3	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.3		Gilbert_house_forensics_BE
ERS453693.ERR503567	Sample 2192.H06b.Foot.3128.lane5.NoIndex.L005			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/14/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.1	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.1		Gilbert_house_forensics_BE
ERS453984.ERR503858	Sample 2192.H06b.Foot.3131.lane5.NoIndex.L005			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/14/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.2	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.2		Gilbert_house_forensics_BE
ERS453634.ERR503508	Sample 2192.H06b.Foot.3134.lane5.NoIndex.L005			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/14/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.3	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.3		Gilbert_house_forensics_BE
ERS453723.ERR503597	Sample 2192.H06b.Foot.3152.lane5.NoIndex.L005			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/18/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.1	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.1		Gilbert_house_forensics_BE
ERS454641.ERR504515	Sample 2192.H06b.Foot.3155.lane5.NoIndex.L005			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/18/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.2	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.2		Gilbert_house_forensics_BE
ERS454604.ERR504478	Sample 2192.H06b.Foot.3158.lane5.NoIndex.L005			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/18/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.3	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.3		Gilbert_house_forensics_BE
ERS454260.ERR504134	Sample 2192.H06b.Foot.3176.lane5.NoIndex.L005			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/20/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.1	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.1		Gilbert_house_forensics_BE
ERS454276.ERR504150	Sample 2192.H06b.Foot.3179.lane5.NoIndex.L005			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/20/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.2	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.2		Gilbert_house_forensics_BE
ERS453828.ERR503702	Sample 2192.H06b.Foot.3182.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/20/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.3	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.3		Gilbert_house_forensics_BE
ERS453434.ERR503308	Sample 2192.H06b.Foot.3200.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/22/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.1	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.1		Gilbert_house_forensics_BE
ERS454292.ERR504166	Sample 2192.H06b.Foot.3203.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/22/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.2	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.2		Gilbert_house_forensics_BE
ERS453944.ERR503818	Sample 2192.H06b.Foot.3206.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/22/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.3	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.3		Gilbert_house_forensics_BE
ERS454267.ERR504141	Sample 2192.H06b.Foot.3224.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/24/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.1	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.1		Gilbert_house_forensics_BE
ERS453737.ERR503611	Sample 2192.H06b.Foot.3227.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/24/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.2	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.2		Gilbert_house_forensics_BE
ERS454567.ERR504441	Sample 2192.H06b.Foot.3230.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/24/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.3	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.3		Gilbert_house_forensics_BE
ERS453162.ERR503036	Sample 2192.H06b.Foot.3248.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/26/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.1	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.1		Gilbert_house_forensics_BE
ERS454022.ERR503896	Sample 2192.H06b.Foot.3251.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/26/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.2	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.2		Gilbert_house_forensics_BE
ERS453995.ERR503869	Sample 2192.H06b.Foot.3254.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/26/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.3	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.3		Gilbert_house_forensics_BE
ERS454579.ERR504453	Sample 2192.H06b.Foot.3272.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/28/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.1	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.1		Gilbert_house_forensics_BE
ERS454601.ERR504475	Sample 2192.H06b.Foot.3275.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/28/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.2	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.2		Gilbert_house_forensics_BE
ERS453240.ERR503114	Sample 2192.H06b.Foot.3278.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/28/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.3	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.3		Gilbert_house_forensics_BE
ERS453142.ERR503016	Sample 2192.H06b.Foot.3296.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/31/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.1	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.1		Gilbert_house_forensics_BE
ERS453598.ERR503472	Sample 2192.H06b.Foot.3299.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/31/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.2	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.2		Gilbert_house_forensics_BE
ERS453137.ERR503011	Sample 2192.H06b.Foot.3302.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	3/31/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.3	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.3		Gilbert_house_forensics_BE
ERS454076.ERR503950	Sample 2192.H06b.Foot.3320.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	4/2/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.1	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.1		Gilbert_house_forensics_BE
ERS453929.ERR503803	Sample 2192.H06b.Foot.3323.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	4/2/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.2	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.2		Gilbert_house_forensics_BE
ERS454144.ERR504018	Sample 2192.H06b.Foot.3326.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	4/2/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.3	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.3		Gilbert_house_forensics_BE
ERS453678.ERR503552	Sample 2192.H06b.Foot.3344.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	4/4/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.1	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.1		Gilbert_house_forensics_BE
ERS453278.ERR503152	Sample 2192.H06b.Foot.3347.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	4/4/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.2	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.2		Gilbert_house_forensics_BE
ERS454368.ERR504242	Sample 2192.H06b.Foot.3350.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	4/4/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.3	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.3		Gilbert_house_forensics_BE
ERS454460.ERR504334	Sample 2192.H06b.Foot.3368.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	4/6/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.1	H06b	41.88		-87.63	After	TRUE	Bag metadata missing. Assuming 9:45pm, no cleaning.	1	3	0.7	0.33	none		Person		Person_06.1		Gilbert_house_forensics_BE
ERS454218.ERR504092	Sample 2192.H06b.Foot.3371.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	4/6/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.2	H06b	41.88		-87.63	After	TRUE	Bag metadata missing. Assuming 9:45pm, no cleaning.	1	3	0.7	0.33	none		Person		Person_06.2		Gilbert_house_forensics_BE
ERS453905.ERR503779	Sample 2192.H06b.Foot.3374.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	SKin swab	4/6/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.3	H06b	41.88		-87.63	After	TRUE	Bag metadata missing. Assuming 9:45pm, no cleaning.	1	3	0.7	0.33	none		Person		Person_06.3		Gilbert_house_forensics_BE
ERS453595.ERR503469	Sample 2192.H06b.Front.Door.Knob.3053.lane1.NoIndex.L001						Front door knob swab	3/7/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	6			H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		House		House_06b	Front_Door_Knob	Gilbert_house_forensics_BE
ERS453171.ERR503045	Sample 2192.H06b.Front.Door.Knob.3077.lane1.NoIndex.L001						Front door knob swab	3/9/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	6			H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		House		House_06b	Front_Door_Knob	Gilbert_house_forensics_BE
ERS454339.ERR504213	Sample 2192.H06b.Front.Door.Knob.3101.lane1.NoIndex.L001						Front door knob swab	3/12/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	6			H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		House		House_06b	Front_Door_Knob	Gilbert_house_forensics_BE
ERS453537.ERR503411	Sample 2192.H06b.Front.Door.Knob.3125.lane5.NoIndex.L005						Front door knob swab	3/14/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	6			H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		House		House_06b	Front_Door_Knob	Gilbert_house_forensics_BE
ERS453120.ERR502994	Sample 2192.H06b.Front.Door.Knob.3149.lane5.NoIndex.L005						Front door knob swab	3/18/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	6			H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		House		House_06b	Front_Door_Knob	Gilbert_house_forensics_BE
ERS454446.ERR504320	Sample 2192.H06b.Front.Door.Knob.3173.lane2.NoIndex.L002						Front door knob swab	3/20/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	6			H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		House		House_06b	Front_Door_Knob	Gilbert_house_forensics_BE
ERS454614.ERR504488	Sample 2192.H06b.Front.Door.Knob.3197.lane2.NoIndex.L002						Front door knob swab	3/22/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	6			H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		House		House_06b	Front_Door_Knob	Gilbert_house_forensics_BE
ERS454120.ERR503994	Sample 2192.H06b.Front.Door.Knob.3221.lane2.NoIndex.L002						Front door knob swab	3/24/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	6			H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		House		House_06b	Front_Door_Knob	Gilbert_house_forensics_BE
ERS454177.ERR504051	Sample 2192.H06b.Front.Door.Knob.3245.lane2.NoIndex.L002						Front door knob swab	3/26/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	6			H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		House		House_06b	Front_Door_Knob	Gilbert_house_forensics_BE
ERS453529.ERR503403	Sample 2192.H06b.Front.Door.Knob.3269.lane2.NoIndex.L002						Front door knob swab	3/28/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	6			H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		House		House_06b	Front_Door_Knob	Gilbert_house_forensics_BE
ERS454334.ERR504208	Sample 2192.H06b.Front.Door.Knob.3293.lane5.NoIndex.L005						Front door knob swab	3/31/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	6			H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		House		House_06b	Front_Door_Knob	Gilbert_house_forensics_BE
ERS453249.ERR503123	Sample 2192.H06b.Front.Door.Knob.3317.lane5.NoIndex.L005						Front door knob swab	4/2/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	6			H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		House		House_06b	Front_Door_Knob	Gilbert_house_forensics_BE
ERS453201.ERR503075	Sample 2192.H06b.Front.Door.Knob.3341.lane5.NoIndex.L005						Front door knob swab	4/4/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	6			H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		House		House_06b	Front_Door_Knob	Gilbert_house_forensics_BE
ERS454659.ERR504533	Sample 2192.H06b.Front.Door.Knob.3365.lane5.NoIndex.L005						Front door knob swab	4/6/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	6			H06b	41.88		-87.63	After	TRUE	Bag metadata missing. Assuming 9:45pm, no cleaning.	1	3	0.7	0.33	none		House		House_06b	Front_Door_Knob	Gilbert_house_forensics_BE
ERS454145.ERR504019	Sample 2192.H06b.Hand.3055.lane5.NoIndex.L005			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	3/7/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.1	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.1		Gilbert_house_forensics_BE
ERS453283.ERR503157	Sample 2192.H06b.Hand.3058.lane5.NoIndex.L005			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	3/7/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.2	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.2		Gilbert_house_forensics_BE
ERS454671.ERR504545	Sample 2192.H06b.Hand.3061.lane5.NoIndex.L005			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	3/7/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.3	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.3		Gilbert_house_forensics_BE
ERS453807.ERR503681	Sample 2192.H06b.Hand.3079.lane5.NoIndex.L005			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	3/9/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.1	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.1		Gilbert_house_forensics_BE
ERS453495.ERR503369	Sample 2192.H06b.Hand.3082.lane5.NoIndex.L005			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	3/9/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.2	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.2		Gilbert_house_forensics_BE
ERS453229.ERR503103	Sample 2192.H06b.Hand.3085.lane5.NoIndex.L005			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	3/9/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.3	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.3		Gilbert_house_forensics_BE
ERS454051.ERR503925	Sample 2192.H06b.Hand.3103.lane5.NoIndex.L005			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	3/12/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.1	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.1		Gilbert_house_forensics_BE
ERS453102.ERR502976	Sample 2192.H06b.Hand.3106.lane5.NoIndex.L005			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	3/12/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.2	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.2		Gilbert_house_forensics_BE
ERS453971.ERR503845	Sample 2192.H06b.Hand.3109.lane5.NoIndex.L005			UBERON:skin	UBERON:sebum	UBERON:skin of hand	Skin swab	3/12/12	GAZ:United States of America	V4	181.32	ENVO:urban biome	ENVO:human-associated habitat		6	human	Person_06.3	H06b	41.88		-87.63	After	TRUE		1	3	0.7	0.33	none		Person		Person_06.3		Gilbert_house_forensics_BE
