name	description	sourcemtoverride	samplemtoverride	body_habitat	body_product	body_site	sample_type	collection_timestamp	country	elevation	env_biome	env_feature	env_matter	family	host_common_name	host_subject_id	house	latitude	life_stage	longitude	move_time	moved	notes	number_children	number_residents_human	percent_adult_residents	percent_male	pet_farm_animal	sex	source	role	subject	surface	title
ERS454093.ERR503967_1	Sample 2192.H05a.Nose.5008.lane1.NoIndex.L001			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/9/08	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		5	human	Person_05.1	H05a	41.88	adult	-87.63	Before	TRUE	Day/Time is a Guess	0	2	1	0.5	none		Person		Person_05.1		Gilbert_house_forensics_BE
ERS454126.ERR504000_1	Sample 2192.H05a.Nose.5011.lane1.NoIndex.L001			UBERON:nostril	UBERON:mucus	UBERON:nostril	Nostril swab	2/9/11	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		5	human	Person_05.2	H05a	41.88	adult	-87.63	Before	TRUE	Day/Time is a Guess	0	2	1	0.5	none		Person		Person_05.2		Gilbert_house_forensics_BE
ERS453748.ERR503622_1	Sample 2192.H05b.Bathroom.Door.Knob.2406.lane2.NoIndex.L002						Bathroom door knob swab	2/10/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	Before	TRUE		0	2	1	0.5	none		House		House_05b	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS454388.ERR504262_1	Sample 2192.H05b.Bathroom.Door.Knob.2430.lane2.NoIndex.L002						Bathroom door knob swab	2/11/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS453924.ERR503798_1	Sample 2192.H05b.Bathroom.Door.Knob.2454.lane2.NoIndex.L002						Bathroom door knob swab	2/12/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS453719.ERR503593_1	Sample 2192.H05b.Bathroom.Door.Knob.2478.lane5.NoIndex.L005						Bathroom door knob swab	2/13/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS453645.ERR503519_1	Sample 2192.H05b.Bathroom.Door.Knob.2502.lane5.NoIndex.L005						Bathroom door knob swab	2/14/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS453661.ERR503535_1	Sample 2192.H05b.Bathroom.Door.Knob.2526.lane5.NoIndex.L005						Bathroom door knob swab	2/15/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS453691.ERR503565_1	Sample 2192.H05b.Bathroom.Door.Knob.2550.lane5.NoIndex.L005						Bathroom door knob swab	2/16/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS453881.ERR503755_1	Sample 2192.H05b.Bathroom.Door.Knob.2574.lane5.NoIndex.L005						Bathroom door knob swab	2/17/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS454385.ERR504259_1	Sample 2192.H05b.Bathroom.Door.Knob.2598.lane5.NoIndex.L005						Bathroom door knob swab	2/18/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS454318.ERR504192_1	Sample 2192.H05b.Bathroom.Door.Knob.2622.lane5.NoIndex.L005						Bathroom door knob swab	2/19/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS453296.ERR503170_1	Sample 2192.H05b.Bathroom.Door.Knob.2646.lane5.NoIndex.L005						Bathroom door knob swab	2/20/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS454322.ERR504196_1	Sample 2192.H05b.Bathroom.Door.Knob.2670.lane5.NoIndex.L005						Bathroom door knob swab	2/21/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS453563.ERR503437_1	Sample 2192.H05b.Bathroom.Door.Knob.2694.lane5.NoIndex.L005						Bathroom door knob swab	2/22/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS454396.ERR504270_1	Sample 2192.H05b.Bathroom.Door.Knob.2718.lane5.NoIndex.L005						Bathroom door knob swab	2/23/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS453999.ERR503873_1	Sample 2192.H05b.Bathroom.Door.Knob.2742.lane5.NoIndex.L005						Bathroom door knob swab	2/24/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS454107.ERR503981_1	Sample 2192.H05b.Bathroom.Door.Knob.2766.lane6.NoIndex.L006						Bathroom door knob swab	2/25/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS454630.ERR504504_1	Sample 2192.H05b.Bathroom.Door.Knob.2790.lane6.NoIndex.L006						Bathroom door knob swab	2/26/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS453159.ERR503033_1	Sample 2192.H05b.Bathroom.Door.Knob.2814.lane6.NoIndex.L006						Bathroom door knob swab	2/27/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS453243.ERR503117_1	Sample 2192.H05b.Bathroom.Door.Knob.2838.lane1.NoIndex.L001						Bathroom door knob swab	2/28/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS454100.ERR503974_1	Sample 2192.H05b.Bathroom.Door.Knob.2862.lane1.NoIndex.L001						Bathroom door knob swab	2/29/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS453770.ERR503644_1	Sample 2192.H05b.Bathroom.Door.Knob.2886.lane1.NoIndex.L001						Bathroom door knob swab	3/1/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS454626.ERR504500_1	Sample 2192.H05b.Bathroom.Door.Knob.2910.lane1.NoIndex.L001						Bathroom door knob swab	3/2/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS453482.ERR503356_1	Sample 2192.H05b.Bathroom.Door.Knob.2934.lane1.NoIndex.L001						Bathroom door knob swab	3/3/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS453779.ERR503653_1	Sample 2192.H05b.Bathroom.Door.Knob.2958.lane1.NoIndex.L001						Bathroom door knob swab	3/4/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS453432.ERR503306_1	Sample 2192.H05b.Bathroom.Door.Knob.2982.lane1.NoIndex.L001						Bathroom door knob swab	3/5/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS454002.ERR503876_1	Sample 2192.H05b.Bedroom.Floor.2404.lane2.NoIndex.L002						Bedroom floor swab	2/10/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	Before	TRUE		0	2	1	0.5	none		House		House_05b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS453545.ERR503419_1	Sample 2192.H05b.Bedroom.Floor.2428.lane2.NoIndex.L002						Bedroom floor swab	2/11/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS453164.ERR503038_1	Sample 2192.H05b.Bedroom.Floor.2452.lane2.NoIndex.L002						Bedroom floor swab	2/12/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS453443.ERR503317_1	Sample 2192.H05b.Bedroom.Floor.2476.lane5.NoIndex.L005						Bedroom floor swab	2/13/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS454382.ERR504256_1	Sample 2192.H05b.Bedroom.Floor.2500.lane5.NoIndex.L005						Bedroom floor swab	2/14/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS453377.ERR503251_1	Sample 2192.H05b.Bedroom.Floor.2524.lane5.NoIndex.L005						Bedroom floor swab	2/15/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS453791.ERR503665_1	Sample 2192.H05b.Bedroom.Floor.2548.lane5.NoIndex.L005						Bedroom floor swab	2/16/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS453323.ERR503197_1	Sample 2192.H05b.Bedroom.Floor.2572.lane5.NoIndex.L005						Bedroom floor swab	2/17/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS453713.ERR503587_1	Sample 2192.H05b.Bedroom.Floor.2596.lane5.NoIndex.L005						Bedroom floor swab	2/18/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS454191.ERR504065_1	Sample 2192.H05b.Bedroom.Floor.2620.lane5.NoIndex.L005						Bedroom floor swab	2/19/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS453433.ERR503307_1	Sample 2192.H05b.Bedroom.Floor.2644.lane5.NoIndex.L005						Bedroom floor swab	2/20/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS453500.ERR503374_1	Sample 2192.H05b.Bedroom.Floor.2668.lane5.NoIndex.L005						Bedroom floor swab	2/21/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS454678.ERR504552_1	Sample 2192.H05b.Bedroom.Floor.2692.lane5.NoIndex.L005						Bedroom floor swab	2/22/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS453261.ERR503135_1	Sample 2192.H05b.Bedroom.Floor.2716.lane5.NoIndex.L005						Bedroom floor swab	2/23/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS454146.ERR504020_1	Sample 2192.H05b.Bedroom.Floor.2740.lane5.NoIndex.L005						Bedroom floor swab	2/24/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS453632.ERR503506_1	Sample 2192.H05b.Bedroom.Floor.2764.lane6.NoIndex.L006						Bedroom floor swab	2/25/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS453364.ERR503238_1	Sample 2192.H05b.Bedroom.Floor.2788.lane6.NoIndex.L006						Bedroom floor swab	2/26/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS453864.ERR503738_1	Sample 2192.H05b.Bedroom.Floor.2812.lane6.NoIndex.L006						Bedroom floor swab	2/27/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS454027.ERR503901_1	Sample 2192.H05b.Bedroom.Floor.2836.lane1.NoIndex.L001						Bedroom floor swab	2/28/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS453200.ERR503074_1	Sample 2192.H05b.Bedroom.Floor.2860.lane1.NoIndex.L001						Bedroom floor swab	2/29/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS453752.ERR503626_1	Sample 2192.H05b.Bedroom.Floor.2884.lane1.NoIndex.L001						Bedroom floor swab	3/1/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS453516.ERR503390_1	Sample 2192.H05b.Bedroom.Floor.2908.lane1.NoIndex.L001						Bedroom floor swab	3/2/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS453618.ERR503492_1	Sample 2192.H05b.Bedroom.Floor.2932.lane1.NoIndex.L001						Bedroom floor swab	3/3/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS454458.ERR504332_1	Sample 2192.H05b.Bedroom.Floor.2956.lane1.NoIndex.L001						Bedroom floor swab	3/4/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS454695.ERR504569_1	Sample 2192.H05b.Bedroom.Floor.2980.lane1.NoIndex.L001						Bedroom floor swab	3/5/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	5			H05b	41.88		-87.63	After	TRUE		0	2	1	0.5	none		House		House_05b	Bedroom_Floor	Gilbert_house_forensics_BE
ERS454042.ERR503916_1	Sample 2192.H05b.Foot.2408.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/10/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		5	human	Person_05.1	H05b	41.88	adult	-87.63	Before	TRUE		0	2	1	0.5	none		Person		Person_05.1		Gilbert_house_forensics_BE
ERS453099.ERR502973_1	Sample 2192.H05b.Foot.2411.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/10/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		5	human	Person_05.2	H05b	41.88	adult	-87.63	Before	TRUE		0	2	1	0.5	none		Person		Person_05.2		Gilbert_house_forensics_BE
ERS453992.ERR503866_1	Sample 2192.H05b.Foot.2456.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/12/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		5	human	Person_05.1	H05b	41.88	adult	-87.63	After	TRUE		0	2	1	0.5	none		Person		Person_05.1		Gilbert_house_forensics_BE
ERS454295.ERR504169_1	Sample 2192.H05b.Foot.2459.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/12/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		5	human	Person_05.2	H05b	41.88	adult	-87.63	After	TRUE		0	2	1	0.5	none		Person		Person_05.2		Gilbert_house_forensics_BE
ERS453127.ERR503001_1	Sample 2192.H05b.Foot.2480.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/13/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		5	human	Person_05.1	H05b	41.88	adult	-87.63	After	TRUE		0	2	1	0.5	none		Person		Person_05.1		Gilbert_house_forensics_BE
ERS453589.ERR503463_1	Sample 2192.H05b.Foot.2483.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/13/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		5	human	Person_05.2	H05b	41.88	adult	-87.63	After	TRUE		0	2	1	0.5	none		Person		Person_05.2		Gilbert_house_forensics_BE
ERS453254.ERR503128_1	Sample 2192.H05b.Foot.2504.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/14/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		5	human	Person_05.1	H05b	41.88	adult	-87.63	After	TRUE		0	2	1	0.5	none		Person		Person_05.1		Gilbert_house_forensics_BE
ERS454676.ERR504550_1	Sample 2192.H05b.Foot.2507.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/14/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		5	human	Person_05.2	H05b	41.88	adult	-87.63	After	TRUE		0	2	1	0.5	none		Person		Person_05.2		Gilbert_house_forensics_BE
ERS453182.ERR503056_1	Sample 2192.H05b.Foot.2528.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/15/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		5	human	Person_05.1	H05b	41.88	adult	-87.63	After	TRUE		0	2	1	0.5	none		Person		Person_05.1		Gilbert_house_forensics_BE
ERS454080.ERR503954_1	Sample 2192.H05b.Foot.2531.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/15/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		5	human	Person_05.2	H05b	41.88	adult	-87.63	After	TRUE		0	2	1	0.5	none		Person		Person_05.2		Gilbert_house_forensics_BE
ERS453786.ERR503660_1	Sample 2192.H05b.Foot.2552.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/16/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		5	human	Person_05.1	H05b	41.88	adult	-87.63	After	TRUE		0	2	1	0.5	none		Person		Person_05.1		Gilbert_house_forensics_BE
ERS454420.ERR504294_1	Sample 2192.H05b.Foot.2555.lane6.NoIndex.L006			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab	2/16/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		5	human	Person_05.2	H05b	41.88	adult	-87.63	After	TRUE		0	2	1	0.5	none		Person		Person_05.2		Gilbert_house_forensics_BE
