name	description	sourcemtoverride	samplemtoverride	body_habitat	body_product	body_site	elevation	env_biome	env_feature	env_matter	geo_loc_name	host_subject_id	latitude	longitude	region	sample_type	sequencecenter	title
1927.SRS019091.SRX020545.SRR044744	Sample 1927.SRS019091.SRX020545.SRR044744			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700037562	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019091.SRX020553.SRR044681	Sample 1927.SRS019091.SRX020553.SRR044681			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700037562	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019091.SRX020564.SRR044716	Sample 1927.SRS019091.SRX020564.SRR044716			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700037562	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019095.SRX020538.SRR044646	Sample 1927.SRS019095.SRX020538.SRR044646			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700037566	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019095.SRX020545.SRR044738	Sample 1927.SRS019095.SRX020545.SRR044738			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700037566	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019095.SRX020553.SRR044675	Sample 1927.SRS019095.SRX020553.SRR044675			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700037566	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019095.SRX020564.SRR044711	Sample 1927.SRS019095.SRX020564.SRR044711			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700037566	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019097.SRX020538.SRR044661	Sample 1927.SRS019097.SRX020538.SRR044661			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700037568	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019097.SRX020545.SRR044750	Sample 1927.SRS019097.SRX020545.SRR044750			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700037568	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019097.SRX020553.SRR044688	Sample 1927.SRS019097.SRX020553.SRR044688			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700037568	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019097.SRX020564.SRR044724	Sample 1927.SRS019097.SRX020564.SRR044724			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700037568	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019099.SRX020538.SRR044649	Sample 1927.SRS019099.SRX020538.SRR044649			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700037570	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019099.SRX020545.SRR044741	Sample 1927.SRS019099.SRX020545.SRR044741			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700037570	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019099.SRX020553.SRR044678	Sample 1927.SRS019099.SRX020553.SRR044678			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700037570	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019099.SRX020564.SRR044713	Sample 1927.SRS019099.SRX020564.SRR044713			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700037570	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019101.SRX020538.SRR044650	Sample 1927.SRS019101.SRX020538.SRR044650			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	human-associated habitat		USA	700037572	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019101.SRX020545.SRR044742	Sample 1927.SRS019101.SRX020545.SRR044742			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	human-associated habitat		USA	700037572	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019101.SRX020553.SRR044679	Sample 1927.SRS019101.SRX020553.SRR044679			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	human-associated habitat		USA	700037572	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019101.SRX020564.SRR044714	Sample 1927.SRS019101.SRX020564.SRR044714			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	human-associated habitat		USA	700037572	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019103.SRX020538.SRR044654	Sample 1927.SRS019103.SRX020538.SRR044654			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	human-associated habitat		USA	700037574	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019103.SRX020545.SRR049227	Sample 1927.SRS019103.SRX020545.SRR049227			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	human-associated habitat		USA	700037574	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019103.SRX020553.SRR044683	Sample 1927.SRS019103.SRX020553.SRR044683			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	human-associated habitat		USA	700037574	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019103.SRX020564.SRR044718	Sample 1927.SRS019103.SRX020564.SRR044718			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	human-associated habitat		USA	700037574	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019105.SRX020538.SRR044656	Sample 1927.SRS019105.SRX020538.SRR044656			UBERON:oral cavity	UBERON:mucus	UBERON:throat	97	urban biome	human-associated habitat		USA	700037576	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019105.SRX020545.SRR044745	Sample 1927.SRS019105.SRX020545.SRR044745			UBERON:oral cavity	UBERON:mucus	UBERON:throat	97	urban biome	human-associated habitat		USA	700037576	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019105.SRX020553.SRR047448	Sample 1927.SRS019105.SRX020553.SRR047448			UBERON:oral cavity	UBERON:mucus	UBERON:throat	97	urban biome	human-associated habitat		USA	700037576	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019105.SRX020564.SRR044720	Sample 1927.SRS019105.SRX020564.SRR044720			UBERON:oral cavity	UBERON:mucus	UBERON:throat	97	urban biome	human-associated habitat		USA	700037576	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019107.SRX020538.SRR044643	Sample 1927.SRS019107.SRX020538.SRR044643			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700037578	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019107.SRX020545.SRR044735	Sample 1927.SRS019107.SRX020545.SRR044735			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700037578	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019107.SRX020553.SRR047447	Sample 1927.SRS019107.SRX020553.SRR047447			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700037578	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019107.SRX020564.SRR047453	Sample 1927.SRS019107.SRX020564.SRR047453			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700037578	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019109.SRX020538.SRR044671	Sample 1927.SRS019109.SRX020538.SRR044671			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700037580	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019109.SRX020545.SRR044760	Sample 1927.SRS019109.SRX020545.SRR044760			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700037580	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019109.SRX020553.SRR044697	Sample 1927.SRS019109.SRX020553.SRR044697			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700037580	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019109.SRX020564.SRR044733	Sample 1927.SRS019109.SRX020564.SRR044733			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700037580	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019111.SRX020538.SRR044667	Sample 1927.SRS019111.SRX020538.SRR044667			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700037582	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019111.SRX020545.SRR044756	Sample 1927.SRS019111.SRX020545.SRR044756			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700037582	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019111.SRX020553.SRR044693	Sample 1927.SRS019111.SRX020553.SRR044693			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700037582	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019111.SRX020564.SRR044730	Sample 1927.SRS019111.SRX020564.SRR044730			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700037582	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019180.SRX020575.SRR045841	Sample 1927.SRS019180.SRX020575.SRR045841			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700037651	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019182.SRX020575.SRR045820	Sample 1927.SRS019182.SRX020575.SRR045820			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700037653	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019186.SRX020575.SRR047610	Sample 1927.SRS019186.SRX020575.SRR047610			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700037657	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019231.SRX020525.SRR044523	Sample 1927.SRS019231.SRX020525.SRR044523			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700037702	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019233.SRX020525.SRR049224	Sample 1927.SRS019233.SRX020525.SRR049224			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700037704	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019235.SRX020525.SRR044562	Sample 1927.SRS019235.SRX020525.SRR044562			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700037706	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019237.SRX020525.SRR047444	Sample 1927.SRS019237.SRX020525.SRR047444			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700037708	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019239.SRX020516.SRR044363	Sample 1927.SRS019239.SRX020516.SRR044363			UBERON:skin	UBERON:sebum	UBERON:anterior nares	97	urban biome	human-associated habitat		USA	700037710	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019241.SRX020516.SRR044324	Sample 1927.SRS019241.SRX020516.SRR044324			UBERON:vagina	UBERON:mucus	UBERON:vaginal introitus	97	urban biome	human-associated habitat		USA	700037712	39	-77	V1-V3	Vaginal swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019243.SRX020516.SRR044314	Sample 1927.SRS019243.SRX020516.SRR044314			UBERON:vagina	UBERON:mucus	UBERON:central vagina	97	urban biome	human-associated habitat		USA	700037714	39	-77	V1-V3	Vaginal swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019245.SRX020516.SRR044312	Sample 1927.SRS019245.SRX020516.SRR044312			UBERON:vagina	UBERON:mucus	UBERON:posterior fornix of vagina	97	urban biome	human-associated habitat		USA	700037716	39	-77	V1-V3	Vaginal swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019247.SRX020516.SRR044333	Sample 1927.SRS019247.SRX020516.SRR044333			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700037718	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019249.SRX020516.SRR044338	Sample 1927.SRS019249.SRX020516.SRR044338			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700037720	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019251.SRX020516.SRR044293	Sample 1927.SRS019251.SRX020516.SRR044293			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700037722	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019253.SRX020516.SRR044358	Sample 1927.SRS019253.SRX020516.SRR044358			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	human-associated habitat		USA	700037724	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019255.SRX020516.SRR044370	Sample 1927.SRS019255.SRX020516.SRR044370			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	human-associated habitat		USA	700037726	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019257.SRX020516.SRR044326	Sample 1927.SRS019257.SRX020516.SRR044326			UBERON:oral cavity	UBERON:mucus	UBERON:throat	97	urban biome	human-associated habitat		USA	700037728	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019259.SRX020516.SRR044346	Sample 1927.SRS019259.SRX020516.SRR044346			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700037730	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019261.SRX020516.SRR044331	Sample 1927.SRS019261.SRX020516.SRR044331			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700037732	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019263.SRX020516.SRR044369	Sample 1927.SRS019263.SRX020516.SRR044369			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700037734	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019267.SRX020516.SRR044360	Sample 1927.SRS019267.SRX020516.SRR044360			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700037738	39	-77	V1-V3	Stool	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019288.SRX020572.SRR047598	Sample 1927.SRS019288.SRX020572.SRR047598			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700037759	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019292.SRX020572.SRR045973	Sample 1927.SRS019292.SRX020572.SRR045973			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700037763	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019294.SRX020572.SRR047585	Sample 1927.SRS019294.SRX020572.SRR047585			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700037765	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019296.SRX020572.SRR045950	Sample 1927.SRS019296.SRX020572.SRR045950			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700037767	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019298.SRX020572.SRR046005	Sample 1927.SRS019298.SRX020572.SRR046005			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	human-associated habitat		USA	700037769	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019300.SRX020572.SRR045965	Sample 1927.SRS019300.SRX020572.SRR045965			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	human-associated habitat		USA	700037771	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019308.SRX020575.SRR045829	Sample 1927.SRS019308.SRX020575.SRR045829			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700037779	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019310.SRX020575.SRR046007	Sample 1927.SRS019310.SRX020575.SRR046007			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700037781	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019312.SRX020575.SRR045831	Sample 1927.SRS019312.SRX020575.SRR045831			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700037783	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019314.SRX020575.SRR049632	Sample 1927.SRS019314.SRX020575.SRR049632			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700037785	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019345.SRX020572.SRR045954	Sample 1927.SRS019345.SRX020572.SRR045954			UBERON:oral cavity	UBERON:saliva	UBERON:mouth	97	urban biome	human-associated habitat		USA	700037816	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019349.SRX020572.SRR049345	Sample 1927.SRS019349.SRX020572.SRR049345			UBERON:oral cavity	UBERON:saliva	UBERON:tongue	97	urban biome	human-associated habitat		USA	700037820	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019351.SRX020572.SRR047592	Sample 1927.SRS019351.SRX020572.SRR047592			UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	97	urban biome	human-associated habitat		USA	700037822	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019353.SRX020572.SRR045961	Sample 1927.SRS019353.SRX020572.SRR045961			UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	97	urban biome	human-associated habitat		USA	700037824	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019355.SRX020572.SRR045952	Sample 1927.SRS019355.SRX020572.SRR045952			UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	97	urban biome	human-associated habitat		USA	700037826	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019357.SRX020572.SRR045955	Sample 1927.SRS019357.SRX020572.SRR045955			UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	97	urban biome	human-associated habitat		USA	700037828	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019359.SRX020572.SRR049337	Sample 1927.SRS019359.SRX020572.SRR049337			UBERON:oral cavity	UBERON:mucus	UBERON:throat	97	urban biome	human-associated habitat		USA	700037830	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019361.SRX020572.SRR045949	Sample 1927.SRS019361.SRX020572.SRR045949			UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700037832	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019363.SRX020572.SRR046006	Sample 1927.SRS019363.SRX020572.SRR046006			UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	97	urban biome	human-associated habitat		USA	700037834	39	-77	V1-V3	Oral swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019365.SRX020575.SRR046019	Sample 1927.SRS019365.SRX020575.SRR046019			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700037836	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019367.SRX020575.SRR046026	Sample 1927.SRS019367.SRX020575.SRR046026			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700037838	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019369.SRX020575.SRR045826	Sample 1927.SRS019369.SRX020575.SRR045826			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700037840	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019371.SRX020575.SRR045830	Sample 1927.SRS019371.SRX020575.SRR045830			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700037842	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019373.SRX020572.SRR046002	Sample 1927.SRS019373.SRX020572.SRR046002			UBERON:skin	UBERON:sebum	UBERON:anterior nares	97	urban biome	human-associated habitat		USA	700037844	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019375.SRX020572.SRR045813	Sample 1927.SRS019375.SRX020572.SRR045813			UBERON:vagina	UBERON:mucus	UBERON:vaginal introitus	97	urban biome	human-associated habitat		USA	700037846	39	-77	V1-V3	Vaginal swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019377.SRX020572.SRR049336	Sample 1927.SRS019377.SRX020572.SRR049336			UBERON:vagina	UBERON:mucus	UBERON:central vagina	97	urban biome	human-associated habitat		USA	700037848	39	-77	V1-V3	Vaginal swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019379.SRX020572.SRR045977	Sample 1927.SRS019379.SRX020572.SRR045977			UBERON:vagina	UBERON:mucus	UBERON:posterior fornix of vagina	97	urban biome	human-associated habitat		USA	700037850	39	-77	V1-V3	Vaginal swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019381.SRX020572.SRR051585	Sample 1927.SRS019381.SRX020572.SRR051585			Colon	UBERON:feces	Colon	97	urban biome	human-associated habitat		USA	700037852	39	-77	V1-V3	Stool	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019399.SRX020575.SRR046020	Sample 1927.SRS019399.SRX020575.SRR046020			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700037870	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019401.SRX020575.SRR045835	Sample 1927.SRS019401.SRX020575.SRR045835			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700037872	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019403.SRX020575.SRR049339	Sample 1927.SRS019403.SRX020575.SRR049339			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700037874	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019405.SRX020575.SRR045832	Sample 1927.SRS019405.SRX020575.SRR045832			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700037876	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019447.SRX020575.SRR045824	Sample 1927.SRS019447.SRX020575.SRR045824			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700037918	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019449.SRX020575.SRR045828	Sample 1927.SRS019449.SRX020575.SRR045828			UBERON:skin	UBERON:sebum	UBERON:external ear	97	urban biome	human-associated habitat		USA	700037920	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
1927.SRS019451.SRX020575.SRR046028	Sample 1927.SRS019451.SRX020575.SRR046028			UBERON:skin	UBERON:sebum	UBERON:skin of elbow	97	urban biome	human-associated habitat		USA	700037922	39	-77	V1-V3	Skin swab	WUGSC	Structure, function and diversity of the healthy human microbiome (V13)
